position,special_char,upper_case,numeral,aggregate,length,significance,freq_score,proper_noun,noun,verb,named_entity,cue_phrases,centrality
0.29,0,0,2,0.17,0.040268456,365.96,20,0,6,2,8,0,0.014362008
0.14,4,0,0,0.09,0.023489933,376.64,13,0,15,4,0,0.02,0.006668682
1,0,0,0,0.11,0.072147651,577.28,40,0,9,1,0,0.01,0.008928416
1,0,0,0,0.23,0.031879195,685.23,19,0,6,6,0,0.01,0.016306827
1,0,0,0,0.28,0.010067114,1250.59,6,0,6,3,0,0.04,0.014971238
0.99,0,0,0,0.15,0.046979866,504.38,26,0,8,1,0,0.02,0.011048047
0.99,0,0,0,0.13,0.011744966,1139.69,7,0,10,3,0,0,0.011090647
0.99,0,0,0,0.2,0.046979866,545.58,27,0,14,3,0,0.03,0.014109225
0.99,0,0,0,0.13,0.025167785,794.08,14,0,5,2,0,0.01,0.010837077
0.98,0,0,0,0.24,0.021812081,679.5,13,0,5,3,0,0.01,0.014152299
0.98,0,0,0,0.27,0.035234899,566.45,19,0,4,4,0,0.01,0.01549146
0.98,0,0,0,0.26,0.008389262,1207.98,5,0,8,3,0,0.01,0.015324881
0.98,2,1,0,0.2,0.052013423,688.55,29,0,16,7,6,0.01,0.013328744
0.97,0,0,0,0.19,0.001677852,22.26,0,0,24,15,16,0.01,0.014210766
0.97,0,0,0,0.24,0.016778523,528.98,9,0,12,1,5,0,0.015504581
0.97,0,0,0,0.17,0.038590604,628.89,23,0,16,7,10,0.01,0.012746409
0.97,2,1,0,0.26,0.031879195,588.59,18,5,22,3,9,0.02,0.013440471
0.96,2,0,0,0.31,0.001677852,1048.63,1,5,13,5,11,0.01,0.0124221
0.96,0,0,0,0.32,0.011744966,761.59,6,0,10,4,5,0.02,0.012173168
0.96,0,0,0,0.33,0.031879195,539.01,17,0,9,3,1,0.02,0.010268783
0.96,0,0,0,0.32,0.021812081,923.56,13,0,17,5,10,0.01,0.012327288
0.95,0,0,1,0.31,0.020134228,489.64,12,0,4,2,1,0,0.013416096
0.95,3,0,2,0.27,0.001677852,358.54,1,0,13,4,3,0.03,0.014702282
0.95,2,0,0,0.28,0.02852349,453.31,13,0,9,3,1,0,0.015305678
0.95,0,1,0,0.33,0.036912752,498.29,22,2,14,3,4,0.01,0.011952463
0.94,0,0,0,0.31,0.030201342,657.96,18,0,8,5,0,0.01,0.011978046
0.94,0,0,0,0.24,0.010067114,659.45,6,0,6,2,1,0.02,0.015152123
0.94,0,0,0,0.29,0.015100671,518.04,9,0,6,3,1,0,0.013127423
0.94,2,0,0,0.31,0.048657718,554.69,26,0,19,4,3,0,0.012769866
0.93,2,0,0,0.33,0.011744966,526.08,7,2,13,4,2,0.02,0.011931637
0.93,0,0,0,0.34,0.018456376,542.64,11,0,2,1,1,0.01,0.011371016
0.93,0,0,0,0.34,0.02852349,534.07,17,0,9,3,3,0.02,0.010948727
0.93,0,1,0,0.34,0.122483221,579.56,70,0,20,4,8,0,0.011190297
0.92,2,1,0,0.33,0.038590604,880.16,23,0,13,4,0,0,0.011352298
0.92,2,0,0,0.35,0.026845638,551.74,13,0,13,2,0,0.01,0.010743694
0.92,0,0,0,0.32,0.013422819,1092.68,8,0,22,5,13,0,0.012864275
0.92,0,0,0,0.27,0.031879195,513.1,17,0,5,4,3,0,0.015806102
0.91,0,0,0,0.32,0.02852349,362.09,14,0,15,5,1,0,0.011788295
0.91,0,1,0,0.3,0.053691275,762.74,29,0,10,5,1,0,0.012532633
0.91,2,0,0,0.31,0.063758389,666.12,35,0,11,3,0,0,0.012363594
0.91,0,0,0,0.31,0.016778523,1006.26,10,0,12,3,5,0.01,0.013578365
0.9,2,3,0,0.3,0.018456376,781.85,11,0,35,21,21,0.04,0.013435757
0.9,0,0,0,0.3,0.02852349,883.76,16,0,15,5,10,0.01,0.012566266
0.9,0,0,0,0.33,0.023489933,646.68,12,0,8,1,4,0.02,0.010944626
0.9,0,1,0,0.35,0.033557047,739.47,19,0,10,5,2,0.01,0.010304126
0.89,0,0,0,0.33,0.070469799,593.59,42,0,5,3,4,0.04,0.01061725
0.89,0,1,0,0.34,0.035234899,463.86,20,0,6,2,0,0,0.011438443
0.89,0,0,0,0.33,0.040268456,476.85,24,0,10,1,4,0.01,0.011269863
0.89,0,0,0,0.24,0.031879195,790.14,18,0,5,3,2,0.02,0.014180193
0.88,0,0,0,0.27,0.040268456,621.21,24,0,6,3,0,0.01,0.014384758
0.88,0,1,0,0.31,0.005033557,554.09,2,0,11,3,0,0.03,0.013535114
0.88,0,0,0,0.23,0.073825503,833.92,42,0,3,2,0,0.02,0.013102914
0.88,0,0,0,0.25,0.005033557,292.67,3,0,14,5,0,0.01,0.017509301
0.88,0,0,0,0.28,0.058724832,748.99,33,0,8,3,0,0.02,0.014653497
0.87,0,0,0,0.34,0.020134228,560.28,10,0,42,11,7,0.03,0.010768623
0.87,0,0,0,0.3,0.02852349,412.47,15,0,15,9,4,0.03,0.012019834
0.87,1,0,0,0.33,0.036912752,498.73,21,0,30,11,5,0.02,0.011231026
0.87,2,1,0,0.28,0.001677852,248.88,1,0,7,3,1,0.02,0.015267914
0.86,0,0,0,0.32,0.033557047,614.84,19,0,6,2,0,0.04,0.011813243
0.86,0,0,0,0.32,0.02852349,389.67,16,0,10,5,0,0.02,0.012420199
0.86,2,0,0,0.36,0.053691275,576.89,31,0,30,9,4,0,0.009654176
0.86,0,0,0,0.32,0.030201342,382.52,16,0,14,8,6,0.01,0.012516257
0.85,0,0,0,0.36,0.011744966,579.91,5,0,7,4,2,0.04,0.010056083
0.85,0,0,0,0.31,0.030201342,292.76,16,0,8,3,2,0.02,0.012676447
0.85,0,0,0,0.27,0.015100671,948.8,9,0,8,4,0,0.02,0.014961046
0.85,0,0,0,0.28,0.040268456,741.49,23,0,9,7,1,0,0.014722653
0.84,0,0,0,0.37,0.006711409,585.51,4,0,4,2,0,0.01,0.009597597
0.84,0,0,0,0.3,0.020134228,865.86,12,0,4,2,0,0,0.013349459
0.84,2,3,0,0.29,0.013422819,611.44,8,0,53,23,18,0.01,0.013796294
0.84,0,2,0,0.26,0.008389262,609.25,4,0,22,2,3,0,0.013306657
0.83,1,0,0,0.3,0.026845638,894.99,15,0,10,6,4,0,0.013502164
0.83,0,0,0,0.28,0.013422819,453.36,8,0,4,1,2,0.01,0.015118692
0.83,0,2,0,0.26,0.018456376,808.81,10,0,13,1,2,0,0.016681994
0.83,0,0,0,0.3,0.030201342,536.49,18,0,8,3,3,0,0.014194377
0.82,0,0,0,0.34,0.026845638,682,15,0,16,7,0,0,0.010820985
0.82,2,0,0,0.23,0.016778523,757.45,9,0,5,3,1,0.01,0.016036914
0.82,2,0,0,0.25,0.013422819,797.85,8,0,4,3,0,0.02,0.013068012
0.82,2,0,0,0.24,0.026845638,729.55,16,0,4,3,1,0,0.012707343
0.81,0,0,0,0.21,0.018456376,1111.1,11,0,7,3,1,0,0.016016577
0.81,0,0,0,0.32,0.025167785,698.4,15,0,4,4,0,0,0.01245437
0.81,12,1,1,0.32,0.033557047,710.44,20,6,30,11,10,0.03,0.012441407
0.81,2,0,0,0.22,0.026845638,801.14,16,0,12,5,1,0.01,0.017093871
0.8,0,1,0,0.17,0.023489933,516.96,14,0,3,0,0,0.01,0.01513338
0.8,4,0,0,0.24,0.026845638,484.33,14,2,19,7,2,0.01,0.016013114
0.8,2,0,0,0.28,0.015100671,548.01,8,2,10,3,2,0.02,0.01522769
0.8,2,0,0,0.28,0.016778523,956.12,9,0,6,0,0,0,0.015292833
0.79,0,0,0,0.29,0.016778523,594.26,10,4,13,4,4,0,0.014215478
0.79,0,0,0,0.28,0.020134228,487.33,12,2,8,3,1,0.04,0.015782637
0.79,0,0,0,0.23,0.048657718,571.77,26,0,18,10,1,0.04,0.017751216
0.79,0,0,0,0.31,0.015100671,517.54,7,0,7,3,3,0.04,0.013467455
0.78,0,0,0,0.29,0.031879195,1036.09,19,1,8,3,1,0.01,0.012426803
0.78,0,0,1,0.22,0.036912752,680.33,22,2,10,6,6,0.03,0.015737212
0.78,0,2,3,0.3,0.018456376,427.14,11,0,10,4,4,0.01,0.013923448
0.78,0,0,0,0.28,0.020134228,566.96,12,0,3,2,1,0.03,0.013759125
0.77,0,1,0,0.34,0.013422819,924.09,8,0,7,2,1,0.03,0.010351295
0.77,0,4,0,0.27,0.018456376,439.73,11,0,28,8,2,0.02,0.013597247
0.77,0,0,8,0.31,0.023489933,436.65,14,0,24,11,8,0.01,0.010672835
0.77,32,0,19,0.3,0.010067114,787.9,6,0,11,8,19,0.02,0.013833738
0.76,0,0,1,0.22,0.040268456,713.86,24,0,8,2,1,0.01,0.012983216
0.76,12,2,8,0.16,0.020134228,388.5,12,0,28,10,9,0.01,0.012033802
0.76,0,0,0,0.23,0.016778523,398.59,10,0,11,7,0,0.02,0.015030266
0.76,0,1,0,0.29,0.018456376,269,6,1,4,1,0,0.02,0.013900158
0.75,0,2,2,0.3,0.020134228,249.23,9,0,12,9,2,0.02,0.014075384
0.75,0,0,0,0.28,0.052013423,761.1,30,0,4,1,1,0.03,0.015526108
0.75,4,1,3,0.22,0.020134228,683.12,11,0,17,6,3,0.04,0.013831252
0.75,0,0,1,0.31,0.020134228,636.93,12,0,9,2,2,0.03,0.014055024
0.75,0,0,0,0.28,0.018456376,771.58,11,2,9,1,2,0.01,0.012598442
0.74,8,3,4,0.26,0.092281879,550.43,53,0,15,5,6,0.03,0.013198285
0.74,0,2,0,0.27,0.020134228,216.92,10,0,5,3,0,0.01,0.015251054
0.74,7,4,2,0.18,0.031879195,485.17,16,0,21,9,5,0.02,0.013892779
0.74,0,0,1,0.32,0.013422819,682.14,8,0,0,1,1,0.04,0.012166569
0.73,0,0,3,0.28,0.016778523,1005.2,10,0,7,3,3,0,0.015957588
0.73,0,3,0,0.27,0.025167785,715.99,15,0,12,6,2,0.02,0.014133323
0.73,0,0,1,0.3,0.023489933,663.69,14,0,0,0,1,0.03,0.014275542
0.73,0,3,5,0.25,0.031879195,562.08,16,1,12,8,6,0.01,0.014618419
0.72,0,1,0,0.29,0.026845638,382.98,14,0,1,1,0,0.02,0.01376452
0.72,0,1,0,0.14,0.010067114,683.1,6,0,4,3,0,0.02,0.009694609
0.72,0,0,1,0.23,0.020134228,501.97,9,0,0,0,1,0.02,0.016877248
0.72,0,3,3,0.25,0.035234899,576.63,19,1,10,7,4,0,0.014197292
0.71,0,1,0,0.05,0.018456376,644.51,9,0,1,0,0,0,0.003839891
0.71,0,1,0,0.25,0.040268456,524.57,22,0,8,5,0,0.05,0.015407082
0.71,0,2,3,0.17,0.041946309,611.5,23,0,10,1,3,0.04,0.01248368
0.71,0,0,0,0.23,0.030201342,510.13,16,0,0,0,0,0.04,0.015452108
0.7,0,0,0,0.08,0.02852349,540.46,17,0,9,5,0,0.02,0.00540288
0.7,2,1,0,0.28,0.015100671,591.13,8,0,7,4,2,0.02,0.014479624
0.7,0,1,0,0.09,0.016778523,768.54,10,0,8,6,1,0.03,0.005639813
0.7,0,0,0,0.29,0.015100671,574.94,9,0,4,2,0,0,0.014291104
0.69,0,1,3,0.26,0.030201342,390.83,16,0,8,3,4,0,0.015563822
0.69,6,2,3,0.17,0.038590604,417.2,15,0,18,4,6,0.02,0.012982712
0.69,2,0,1,0.28,0.018456376,441.85,7,0,3,1,1,0.02,0.014626246
0.69,4,1,3,0.28,0.026845638,495.47,13,0,9,2,3,0.02,0.012735648
0.68,0,1,0,0.31,0.013422819,1033.94,7,0,6,2,0,0.02,0.012982272
0.68,6,1,3,0.21,0.036912752,758.53,19,2,51,20,10,0.03,0.015634092
0.68,0,0,0,0.24,0.033557047,420,16,0,12,3,1,0.02,0.014863918
0.68,0,0,0,0.32,0.05704698,470.34,33,0,12,2,1,0.02,0.0120266
0.67,0,0,0,0.21,0.026845638,569.57,16,0,4,2,1,0.02,0.016409562
0.67,0,1,0,0.27,0.020134228,454.05,10,0,5,8,1,0.01,0.015504093
0.67,2,1,0,0.3,0.102348993,559.01,59,0,13,4,0,0,0.013226556
0.67,0,0,0,0.28,0.020134228,730.11,11,0,15,10,2,0,0.014615834
0.66,0,1,0,0.34,0.023489933,540.2,11,0,19,8,1,0,0.010996662
0.66,0,2,0,0.31,0.041946309,749.91,24,1,6,1,1,0.01,0.011943373
0.66,0,0,1,0.26,0.031879195,267.56,15,0,9,1,1,0.03,0.014820861
0.66,8,0,0,0.32,0.026845638,332.48,14,0,8,2,3,0.02,0.01187545
0.65,2,0,0,0.24,0.023489933,565.72,13,0,6,4,3,0.02,0.015947229
0.65,2,0,0,0.29,0.020134228,403.07,12,0,8,4,4,0.01,0.013187777
0.65,6,0,0,0.01,0.018456376,308.33,11,0,21,11,0,0.01,0.002499312
0.65,3,0,0,0.28,0.020134228,153.19,10,0,12,4,0,0.03,0.012327768
0.64,4,0,0,0.28,0.006711409,229.96,3,0,10,9,1,0.01,0.014456995
0.64,2,0,0,0.29,0.023489933,310.77,13,0,14,3,0,0.01,0.015666455
0.64,0,0,0,0.3,0.013422819,173.62,7,0,10,8,1,0.01,0.013775
0.64,0,0,0,0.28,0.026845638,196.51,13,0,1,0,0,0.02,0.014700493
0.63,2,0,0,0.28,0.026845638,416.83,16,0,22,12,1,0,0.013756423
0.63,0,0,0,0.32,0.040268456,414.5,20,0,1,2,0,0.03,0.012307082
0.63,2,0,0,0.34,0.011744966,100.46,3,0,18,9,1,0.02,0.010383746
0.63,2,0,0,0.33,0.045302013,346.76,19,0,4,6,0,0.03,0.010539763
0.62,2,0,0,0.32,0.008389262,130.02,3,0,8,4,1,0.01,0.013127478
0.62,0,0,0,0.27,0.041946309,182.58,12,2,10,7,2,0.01,0.014258004
0.62,0,0,0,0.24,0.001677852,207.62,1,0,1,0,0,0,0.01396652
0.62,2,0,0,0.31,0.026845638,287.21,11,1,12,6,3,0,0.013482965
0.62,0,0,0,0.23,0.018456376,730.19,11,1,10,2,1,0.03,0.017555231
0.61,10,2,6,0.32,0.026845638,352.94,15,0,18,7,11,0.02,0.012260602
0.61,2,0,1,0.3,0.010067114,245.68,6,0,7,4,2,0.01,0.013551406
0.61,2,3,2,0.33,0.041946309,415.59,24,0,5,3,3,0.02,0.011900701
0.61,2,0,0,0.32,0.020134228,563.7,12,0,10,5,1,0.02,0.012042429
0.6,0,0,0,0.16,0.021812081,796.67,13,0,5,2,0,0.01,0.013964573
0.6,0,0,0,0.3,0.030201342,435.62,18,0,12,8,3,0,0.01414074
0.6,0,0,0,0.28,0.036912752,535.27,21,0,1,2,0,0,0.014589406
0.6,2,1,0,0.31,0.021812081,786.01,13,0,7,4,0,0,0.012080819
0.59,0,0,0,0.27,0.036912752,323.89,15,0,5,2,0,0.02,0.015705769
0.59,0,2,0,0.06,0.013422819,656.13,8,0,3,3,0,0.01,0.005728166
0.59,4,0,0,0.25,0.013422819,126.59,4,0,11,4,2,0.02,0.013852547
0.59,2,0,0,0.3,0.006711409,849.28,4,0,3,2,1,0.06,0.013771463
0.58,2,1,0,0.28,0.005033557,817.42,3,0,7,1,0,0.02,0.012840984
0.58,4,0,0,0.27,0.011744966,564.04,7,0,8,6,1,0.01,0.01504201
0.58,4,0,0,0.27,0.010067114,475.32,5,0,11,4,2,0.02,0.014006487
0.58,2,1,0,0.3,0.005033557,1092.99,3,0,7,1,0,0.02,0.015127195
0.57,0,0,0,0.2,0.020134228,429.61,10,0,3,1,1,0.02,0.014531892
0.57,2,0,1,0.26,0.02852349,374.64,13,0,11,2,1,0.05,0.014236451
0.57,2,0,0,0.21,0.030201342,535.13,16,0,7,1,1,0.01,0.013879645
0.57,8,0,0,0.26,0.036912752,539.12,18,0,8,3,1,0.04,0.015283161
0.56,2,0,0,0.25,0.030201342,614.08,17,0,10,3,6,0,0.014387585
0.56,8,0,0,0.26,0.016778523,540.08,9,0,9,4,3,0,0.014293943
0.56,4,1,0,0.24,0.023489933,703.27,14,1,7,5,0,0,0.015619432
0.56,6,0,0,0.23,0.005033557,941.44,3,0,7,4,1,0.03,0.016676114
0.55,2,0,0,0.3,0.016778523,586.44,10,0,5,2,0,0,0.013522202
0.55,4,0,0,0.3,0.025167785,786.35,15,0,7,1,0,0,0.012535306
0.55,2,0,0,0.32,0.026845638,545.66,15,0,5,3,0,0.02,0.012067798
0.55,0,0,0,0.27,0.006711409,744.62,4,0,6,1,0,0.01,0.01515862
0.54,2,0,0,0.31,0.02852349,611.25,15,0,13,10,0,0.01,0.013331346
0.54,0,0,0,0.3,0.023489933,395.99,14,0,4,2,0,0.02,0.014674193
0.54,8,0,0,0.28,0.030201342,403.05,17,0,9,4,6,0.02,0.015753904
0.54,16,0,0,0.3,0.040268456,673.17,24,0,12,5,2,0.02,0.014166856
0.53,6,0,0,0.33,0.023489933,610.04,13,0,5,3,1,0.03,0.012045063
0.53,2,0,0,0.34,0.026845638,474.99,15,0,6,5,1,0,0.010943578
0.53,4,1,0,0.29,0.023489933,525.27,13,0,4,2,2,0.02,0.014030855
0.53,4,0,0,0.3,0.006711409,561.42,3,0,6,3,0,0.03,0.011555596
0.52,4,0,0,0.25,0.021812081,381.36,10,0,6,6,1,0.04,0.013455447
0.52,4,0,0,0.25,0.018456376,411.71,11,0,3,3,1,0.03,0.014264643
0.52,12,0,0,0.32,0.011744966,268.64,6,0,13,6,4,0.03,0.013151047
0.52,6,0,0,0.31,0.016778523,795.54,9,0,4,3,0,0.05,0.012688078
0.51,2,0,0,0.31,0.005033557,525.76,3,0,5,3,0,0.02,0.013378676
0.51,0,0,0,0.26,0.005033557,790.27,3,0,6,4,3,0.02,0.014322686
0.51,0,0,0,0.31,0.015100671,610.04,9,0,7,3,1,0.01,0.012955515
0.51,0,0,0,0.19,0.026845638,522.06,16,0,18,5,2,0.04,0.013648844
0.5,0,1,0,0.25,0.033557047,648.19,20,0,3,2,2,0.02,0.01347161
0.5,0,0,0,0.28,0.005033557,170.74,2,0,6,2,0,0,0.014331248
0.5,0,0,0,0.27,0.033557047,545.49,19,0,6,3,2,0.02,0.0140342
0.5,5,0,1,0.29,0.016778523,272.6,10,0,32,12,4,0.02,0.013462084
0.5,6,0,0,0.26,0.02852349,271.24,17,0,6,4,0,0,0.016012428
0.49,2,0,0,0.27,0.026845638,177.25,12,0,9,7,2,0,0.014661982
0.49,0,0,1,0.3,0.016778523,782.2,9,0,4,2,1,0,0.012916699
0.49,2,0,0,0.31,0.005033557,160.26,2,0,6,1,2,0,0.01260751
0.49,8,0,0,0.19,0.036912752,643.6,21,0,8,3,1,0.04,0.01330584
0.48,2,0,0,0.33,0.02852349,514.37,16,0,6,4,1,0.02,0.011710332
0.48,8,0,0,0.31,0.065436242,574.57,35,0,12,4,1,0.04,0.01242592
0.48,2,0,0,0.27,0.062080537,882.96,36,0,6,5,2,0,0.016952482
0.48,2,0,0,0.26,0.05033557,597.62,28,0,1,3,1,0.04,0.015510779
0.47,0,0,0,0.27,0.041946309,673.56,19,0,5,1,0,0.02,0.014916717
0.47,0,0,0,0.31,0.023489933,845.96,13,0,12,2,1,0.01,0.012625841
0.47,0,1,0,0.31,0.048657718,684.1,25,0,8,2,0,0.01,0.013798875
0.47,0,1,0,0.34,0.015100671,777.66,7,2,13,8,3,0,0.011966458
0.46,0,1,0,0.32,0.040268456,607.94,24,0,12,5,2,0,0.01202032
0.46,0,0,0,0.27,0.062080537,496.46,27,0,8,3,1,0.04,0.013410097
0.46,2,0,1,0.26,0.02852349,156.01,14,1,7,2,2,0.01,0.015103727
0.46,4,0,0,0.28,0.041946309,701.43,25,0,5,2,0,0.03,0.014224271
0.45,0,0,1,0.24,0.021812081,331.55,12,1,8,0,3,0.01,0.014129995
0.45,2,0,0,0.32,0.001677852,1285.48,1,1,4,4,1,0.02,0.01234153
0.45,2,0,0,0.34,0.023489933,656.23,14,0,8,7,0,0.03,0.010523875
0.45,0,0,0,0.35,0.018456376,789.11,9,0,13,7,2,0.01,0.010429744
0.44,0,0,0,0.22,0.020134228,709.09,12,0,6,4,1,0.01,0.013800791
0.44,0,0,0,0.28,0.040268456,656.98,24,0,11,3,0,0.01,0.014363856
0.44,0,0,1,0.32,0.020134228,838.62,12,0,6,1,3,0.01,0.011911863
0.44,8,1,0,0.28,0.036912752,543.32,21,1,12,6,2,0.02,0.014735467
0.43,0,0,0,0.27,0.031879195,461.95,18,0,11,6,0,0.02,0.014756076
0.43,0,0,0,0.27,0.013422819,734.4,8,2,17,4,3,0.02,0.013408352
0.43,2,0,1,0.22,0.023489933,594.98,14,1,10,3,2,0.01,0.015869172
0.43,0,0,0,0.21,0.053691275,490.39,30,0,7,1,0,0,0.015884031
0.42,6,0,0,0.29,0.035234899,728.75,19,0,42,8,1,0.02,0.014545978
0.42,0,0,0,0.21,0.041946309,721.59,25,0,5,2,1,0.01,0.015048508
0.42,2,0,0,0.29,0.023489933,776.21,14,0,8,5,0,0.01,0.014887371
0.42,0,0,0,0.24,0.060402685,769.88,35,0,14,5,1,0.02,0.014582968
0.41,3,1,0,0.31,0.060402685,757.45,36,0,13,3,0,0,0.01204748
0.41,0,0,0,0.32,0.062080537,748.24,37,0,8,3,0,0.05,0.011984438
0.41,0,0,1,0.25,0.020134228,732.44,12,0,9,3,1,0.06,0.013822153
0.41,6,0,1,0.35,0.008389262,587,5,0,8,4,1,0.03,0.010176224
0.4,4,0,0,0.32,0.008389262,535.18,4,0,7,2,0,0.03,0.012793264
0.4,10,0,0,0.32,0.077181208,793.85,46,0,6,8,0,0.02,0.012356839
0.4,0,0,0,0.33,0.020134228,539,12,0,2,2,1,0.04,0.011005621
0.4,6,0,0,0.29,0.036912752,546.42,22,0,8,7,0,0.04,0.01352725
0.39,6,0,0,0.3,0.023489933,841.15,14,0,3,3,0,0.03,0.011881699
0.39,4,0,0,0.31,0.021812081,587.86,13,0,8,5,0,0.02,0.012735351
0.39,4,0,0,0.26,0.060402685,834.19,36,2,10,4,2,0.03,0.017028199
0.39,2,1,1,0.26,0.021812081,411.42,13,0,13,7,2,0.02,0.016935192
0.38,0,1,0,0.24,0.025167785,509.55,15,0,3,1,0,0.03,0.017223935
0.38,7,2,0,0.19,0.035234899,611.33,21,3,16,6,3,0.04,0.014339499
0.38,0,0,0,0.29,0.038590604,614.98,23,0,2,2,1,0.03,0.012615434
0.38,4,2,0,0.25,0.033557047,659.88,19,2,15,5,2,0.03,0.016556974
0.38,0,0,0,0.24,0.046979866,604.38,27,0,1,0,0,0.03,0.015652821
0.37,0,0,0,0.33,0.030201342,669.14,17,0,8,9,0,0.04,0.00978425
0.37,0,0,1,0.26,0.016778523,603.11,10,0,9,1,2,0.01,0.015540786
0.37,6,1,0,0.15,0.011744966,310.77,6,0,9,5,0,0.04,0.012964652
0.37,4,0,0,0.29,0.026845638,647.92,16,0,2,1,0,0.02,0.013409871
0.36,2,0,0,0.23,0.015100671,325.1,8,0,14,5,1,0.03,0.016277917
0.36,4,0,0,0.26,0.337248322,601.78,187,2,9,1,3,0.03,0.014856858
0.36,2,0,0,0.1,0.031879195,738.82,19,1,11,2,2,0.02,0.007111697
0.36,0,0,1,0.3,0.018456376,809.91,11,2,13,2,3,0.03,0.011893504
0.35,4,1,0,0.28,0.026845638,766.77,16,0,13,5,2,0.01,0.014097559
0.35,0,1,0,0.32,0.025167785,580.03,15,0,8,2,1,0,0.012574242
0.35,2,1,0,0.22,0.016778523,811.26,10,0,13,7,0,0,0.017168591
0.35,0,0,0,0.27,0.023489933,697.59,14,0,3,4,0,0,0.013271034
0.34,0,0,0,0.3,0.020134228,641.08,11,0,5,3,0,0,0.01350047
0.34,2,1,0,0.29,0.013422819,735.12,7,1,3,1,0,0,0.013972322
0.34,2,1,1,0.29,0.023489933,565.72,13,1,2,1,1,0.01,0.013860898
0.34,0,0,1,0.01,0.035234899,468.1,19,0,3,2,2,0.01,0.002499312
0.33,0,0,0,0.3,0.016778523,731.45,10,0,3,2,0,0.05,0.013697601
0.33,0,1,0,0.34,0.026845638,763.15,16,1,2,1,0,0.02,0.01126386
0.33,2,0,1,0.31,0.033557047,538.22,20,0,6,3,3,0.05,0.013132755
0.33,6,1,0,0.32,0.021812081,769.49,13,0,12,4,0,0.03,0.012461783
0.32,4,0,0,0.24,0.023489933,543.11,13,0,11,5,0,0.04,0.01526601
0.32,4,0,0,0.23,0.038590604,552.81,22,0,11,5,0,0.02,0.014080628
0.32,4,0,0,0.2,0.02852349,772.32,16,0,15,2,0,0.01,0.012557024
0.32,0,0,0,0.22,0.021812081,733.05,13,0,7,1,0,0.02,0.014186756
0.31,0,1,1,0.25,0.020134228,853.1,12,0,7,3,3,0.02,0.014513163
0.31,0,1,0,0.19,0.020134228,789.35,12,1,1,1,0,0.02,0.009823387
0.31,2,0,1,0.34,0.033557047,870.32,20,0,4,4,2,0.01,0.010997529
0.31,0,0,0,0.3,0.070469799,681.71,40,0,7,4,0,0.02,0.013441385
0.3,2,0,0,0.35,0.040268456,609.1,23,0,8,4,0,0.02,0.009205702
0.3,0,0,0,0.31,0.016778523,359.26,8,0,1,1,0,0.05,0.012242337
0.3,0,0,1,0.34,0.018456376,681.27,9,0,11,3,2,0.01,0.01206019
0.3,0,0,0,0.31,0.045302013,635.05,24,0,6,3,0,0.04,0.01256058
0.29,0,0,0,0.31,0.040268456,533.19,22,0,7,6,0,0.03,0.013366134
0.29,0,0,0,0.2,0.023489933,677.6,14,0,11,6,3,0.02,0.010735947
0.29,0,1,1,0.31,0.02852349,792.3,17,1,8,5,2,0.02,0.013542155
0.29,0,0,0,0.34,0.092281879,383.7,45,1,10,5,1,0.02,0.011975276
0.28,0,0,0,0.34,0.041946309,396.45,18,0,7,4,2,0.01,0.01177072
0.28,2,0,1,0.21,0.046979866,545.82,24,0,2,2,1,0.02,0.012309821
0.28,2,0,0,0.29,0.013422819,644.1,8,0,4,5,0,0.01,0.012441153
0.28,4,1,0,0.29,0.016778523,501,9,1,6,3,2,0.01,0.013305451
0.27,0,0,0,0.3,0.015100671,217.28,5,0,2,3,0,0.03,0.011357723
0.27,0,0,0,0.37,0.021812081,351.69,11,0,5,5,0,0.01,0.009234262
0.27,0,0,0,0.29,0.011744966,483.38,6,0,2,2,0,0,0.014076365
0.27,0,0,0,0.33,0.020134228,575.56,12,0,2,2,0,0.01,0.011400616
0.26,2,0,0,0.3,0.018456376,410.61,11,0,3,3,1,0,0.014125432
0.26,2,0,0,0.2,0.020134228,422.73,11,1,9,6,1,0.01,0.013145658
0.26,0,0,1,0.31,0.016778523,517.78,7,2,12,3,3,0,0.012856934
0.26,0,0,0,0.28,0.020134228,498.87,11,0,3,0,0,0.02,0.015003587
0.25,8,0,0,0.26,0.005033557,1204.21,2,0,12,5,1,0,0.01700833
0.25,0,1,0,0.31,0.033557047,358.68,16,0,5,4,0,0,0.013032979
0.25,2,0,0,0.19,0.031879195,383.05,14,0,10,4,0,0,0.014269208
0.25,0,1,0,0.21,0.016778523,605.32,9,0,9,4,0,0,0.014959274
0.25,0,0,0,0.28,0.020134228,640.12,10,0,6,2,0,0,0.015575006
0.24,0,0,1,0.31,0.018456376,1059.63,10,0,2,2,1,0.01,0.013652452
0.24,2,0,0,0.34,0.018456376,713.73,10,0,13,3,0,0,0.011237952
0.24,4,0,1,0.27,0.018456376,423.66,10,0,10,3,1,0,0.01484711
0.24,6,1,2,0.26,0.016778523,379.01,7,0,20,5,5,0.01,0.013812467
0.23,0,2,0,0.28,0.018456376,624.4,11,0,23,5,4,0,0.015257972
0.23,2,0,0,0.28,0.018456376,522.49,10,0,14,4,1,0,0.014067434
0.23,0,0,0,0.25,0.018456376,531.06,10,0,13,4,1,0,0.015715086
0.23,0,0,0,0.23,0.031879195,732.97,18,0,8,4,0,0,0.01505501
0.22,0,0,0,0.13,0.033557047,731.97,17,0,16,5,1,0,0.010523272
